2023-08-02 12:02:39,566 - select_connection - DEBUG	 - _get_poller: 415	 - Using EPollPoller
2023-08-02 12:23:16,205 - callback - DEBUG	 - _use_one_shot_callback: 401	 - Processing use of oneshot callback
2023-08-02 12:23:16,205 - callback - DEBUG	 - _use_one_shot_callback: 403	 - 0 registered uses left
2023-08-02 12:23:16,205 - callback - DEBUG	 - remove: 265	 - Removing callback #0: {'callback': <bound method Channel._on_synchronous_complete of <Channel number=1 CLOSING conn=<SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 0}
2023-08-02 12:23:16,205 - callback - DEBUG	 - _use_one_shot_callback: 401	 - Processing use of oneshot callback
2023-08-02 12:23:16,205 - callback - DEBUG	 - _use_one_shot_callback: 403	 - 0 registered uses left
2023-08-02 12:23:16,205 - callback - DEBUG	 - remove: 265	 - Removing callback #0: {'callback': <bound method Channel._on_closeok of <Channel number=1 CLOSING conn=<SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 0}
2023-08-02 12:23:16,205 - callback - DEBUG	 - process: 231	 - Calling <bound method Channel._on_synchronous_complete of <Channel number=1 CLOSING conn=<SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>> for "1:Channel.CloseOk"
2023-08-02 12:23:16,205 - channel - DEBUG	 - _on_synchronous_complete: 1270	 - 0 blocked frames
2023-08-02 12:23:16,205 - callback - DEBUG	 - process: 231	 - Calling <bound method Channel._on_closeok of <Channel number=1 CLOSING conn=<SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>> for "1:Channel.CloseOk"
2023-08-02 12:23:16,205 - channel - INFO	 - _on_closeok: 1133	 - Received <Channel.CloseOk> on <Channel number=1 CLOSING conn=<SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>
2023-08-02 12:23:16,205 - callback - DEBUG	 - process: 217	 - Processing 1:_on_channel_close
2023-08-02 12:23:16,205 - callback - DEBUG	 - process: 231	 - Calling <bound method BlockingChannel._on_channel_closed of <BlockingChannel impl=<Channel number=1 CLOSED conn=<SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>>> for "1:_on_channel_close"
2023-08-02 12:23:16,205 - blocking_connection - DEBUG	 - _on_channel_closed: 1417	 - _on_channel_closed: ChannelClosedByClient: (0) 'Normal shutdown'; <BlockingChannel impl=<Channel number=1 CLOSED conn=<SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>>
2023-08-02 12:23:16,205 - callback - DEBUG	 - process: 217	 - Processing 1:_on_channel_cleanup
2023-08-02 12:23:16,205 - callback - DEBUG	 - _use_one_shot_callback: 401	 - Processing use of oneshot callback
2023-08-02 12:23:16,205 - callback - DEBUG	 - _use_one_shot_callback: 403	 - 0 registered uses left
2023-08-02 12:23:16,205 - callback - DEBUG	 - remove: 265	 - Removing callback #0: {'callback': <bound method Connection._on_channel_cleanup of <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': <Channel number=1 CLOSED conn=<SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'arguments': None, 'calls': 0}
2023-08-02 12:23:16,205 - callback - DEBUG	 - process: 231	 - Calling <bound method Connection._on_channel_cleanup of <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>> for "1:_on_channel_cleanup"
2023-08-02 12:23:16,205 - connection - DEBUG	 - _on_channel_cleanup: 1701	 - Removed channel 1
2023-08-02 12:23:16,205 - callback - DEBUG	 - cleanup: 182	 - Clearing out '1' from the stack
2023-08-02 12:23:16,205 - io_services_utils - DEBUG	 - _on_socket_readable: 1069	 - Recv would block on <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39986), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,206 - blocking_connection - INFO	 - close: 802	 - Closing connection (200): Normal shutdown
2023-08-02 12:23:16,206 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: CLOSING (prev=OPEN)
2023-08-02 12:23:16,206 - connection - INFO	 - close: 1316	 - Closing connection (200): 'Normal shutdown'
2023-08-02 12:23:16,206 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._on_connection_close_ok of <SelectConnection CLOSING transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 1}
2023-08-02 12:23:16,206 - selector_ioloop_adapter - DEBUG	 - set_writer: 312	 - SelectorIOServicesAdapter.set_writer(11, <bound method _AsyncPlaintextTransport._on_socket_writable of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320>>)
2023-08-02 12:23:16,206 - selector_ioloop_adapter - DEBUG	 - set_writer: 334	 - set_writer(11, _) updated handler RdWr
2023-08-02 12:23:16,206 - io_services_utils - DEBUG	 - write: 1031	 - Turned on writability watcher: <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39986), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,206 - selector_ioloop_adapter - DEBUG	 - remove_writer: 344	 - SelectorIOServicesAdapter.remove_writer(11)
2023-08-02 12:23:16,206 - selector_ioloop_adapter - DEBUG	 - remove_writer: 367	 - remove_writer(11) updated handler Rd
2023-08-02 12:23:16,206 - io_services_utils - DEBUG	 - _on_socket_writable: 1118	 - Turned off writability watcher: <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39986), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,206 - callback - DEBUG	 - process: 217	 - Processing 0:Connection.CloseOk
2023-08-02 12:23:16,206 - callback - DEBUG	 - _use_one_shot_callback: 401	 - Processing use of oneshot callback
2023-08-02 12:23:16,206 - callback - DEBUG	 - _use_one_shot_callback: 403	 - 0 registered uses left
2023-08-02 12:23:16,206 - callback - DEBUG	 - remove: 265	 - Removing callback #0: {'callback': <bound method Connection._on_connection_close_ok of <SelectConnection CLOSING transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 0}
2023-08-02 12:23:16,206 - callback - DEBUG	 - process: 231	 - Calling <bound method Connection._on_connection_close_ok of <SelectConnection CLOSING transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>> for "0:Connection.CloseOk"
2023-08-02 12:23:16,206 - connection - DEBUG	 - _on_connection_close_ok: 1810	 - _on_connection_close_ok: frame=<METHOD(['channel_number=0', 'frame_type=1', 'method=<Connection.CloseOk>'])>
2023-08-02 12:23:16,206 - heartbeat - DEBUG	 - stop: 138	 - Removing timer for next heartbeat send interval
2023-08-02 12:23:16,206 - select_connection - DEBUG	 - remove_timeout: 284	 - remove_timeout: removing timeout <pika.adapters.select_connection._Timeout object at 0x7f0d662ee6e0> with deadline=780809.189725253 and callback=<bound method HeartbeatChecker._send_heartbeat of <pika.heartbeat.HeartbeatChecker object at 0x7f0d662ee290>>
2023-08-02 12:23:16,206 - heartbeat - DEBUG	 - stop: 142	 - Removing timer for next heartbeat check interval
2023-08-02 12:23:16,206 - select_connection - DEBUG	 - remove_timeout: 284	 - remove_timeout: removing timeout <pika.adapters.select_connection._Timeout object at 0x7f0d662ee740> with deadline=780844.189767996 and callback=<bound method HeartbeatChecker._check_heartbeat of <pika.heartbeat.HeartbeatChecker object at 0x7f0d662ee290>>
2023-08-02 12:23:16,206 - io_services_utils - INFO	 - abort: 731	 - Aborting transport connection: state=1; <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39986), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,206 - io_services_utils - INFO	 - _initiate_abort: 904	 - _AsyncTransportBase._initate_abort(): Initiating abrupt asynchronous transport shutdown: state=1; error=None; <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39986), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,206 - io_services_utils - INFO	 - _deactivate: 869	 - Deactivating transport: state=1; <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39986), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,206 - selector_ioloop_adapter - DEBUG	 - remove_reader: 280	 - SelectorIOServicesAdapter.remove_reader(11)
2023-08-02 12:23:16,206 - selector_ioloop_adapter - DEBUG	 - remove_reader: 300	 - remove_reader(11) removed handler
2023-08-02 12:23:16,206 - selector_ioloop_adapter - DEBUG	 - remove_writer: 344	 - SelectorIOServicesAdapter.remove_writer(11)
2023-08-02 12:23:16,206 - selector_ioloop_adapter - DEBUG	 - remove_writer: 351	 - remove_writer(11) neither was set.
2023-08-02 12:23:16,207 - select_connection - DEBUG	 - add_callback_threadsafe: 481	 - add_callback_threadsafe: added callback=functools.partial(<bound method _AsyncTransportBase._connection_lost_notify_async of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320>>, None)
2023-08-02 12:23:16,207 - io_services_utils - DEBUG	 - _on_socket_readable: 1081	 - Leaving Plaintext consumer due to inactive state: state=3; <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39986), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,207 - select_connection - DEBUG	 - process_timeouts: 494	 - process_timeouts: invoking callback=functools.partial(<bound method _AsyncTransportBase._connection_lost_notify_async of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ee320>>, None)
2023-08-02 12:23:16,207 - io_services_utils - DEBUG	 - _connection_lost_notify_async: 957	 - Concluding transport shutdown: state=3; error=None
2023-08-02 12:23:16,207 - base_connection - DEBUG	 - _proto_connection_lost: 428	 - connection_lost: None
2023-08-02 12:23:16,207 - connection - INFO	 - _on_stream_terminated: 2017	 - AMQP stack terminated, failed to connect, or aborted: opened=True, error-arg=None; pending-error=ConnectionClosedByClient: (200) 'Normal shutdown'
2023-08-02 12:23:16,207 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: CLOSED (prev=CLOSING)
2023-08-02 12:23:16,207 - connection - INFO	 - _on_stream_terminated: 2086	 - Stack terminated due to ConnectionClosedByClient: (200) 'Normal shutdown'
2023-08-02 12:23:16,207 - callback - DEBUG	 - process: 217	 - Processing 0:_on_connection_closed
2023-08-02 12:23:16,207 - callback - DEBUG	 - process: 231	 - Calling <bound method _CallbackResult.set_value_once of <pika.adapters.blocking_connection._CallbackResult object at 0x7f0d662ae980>> for "0:_on_connection_closed"
2023-08-02 12:23:16,207 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: CLOSED (prev=CLOSED)
2023-08-02 12:23:16,207 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._on_connection_start of <SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 1}
2023-08-02 12:23:16,207 - callback - DEBUG	 - add: 155	 - Incremented callback reference counter: {'callback': <bound method Connection._on_connection_close_from_broker of <SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 2}
2023-08-02 12:23:16,207 - io_services_utils - INFO	 - _close_and_finalize: 882	 - Closing transport socket and unlinking: state=3; <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39986), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,207 - blocking_connection - INFO	 - _flush_output: 525	 - User-initiated close: result=BlockingConnection__OnClosedArgs(connection=<SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>, error=ConnectionClosedByClient: (200) 'Normal shutdown')
2023-08-02 12:56:03,105 - select_connection - DEBUG	 - _get_poller: 415	 - Using EPollPoller
2023-08-02 12:56:03,111 - base_connection - DEBUG	 - _start_connection_workflow: 168	 - Created default connection workflow <pika.adapters.utils.connection_workflow.AMQPConnectionWorkflow object at 0x7f2893df46a0>
2023-08-02 12:56:03,111 - connection_workflow - DEBUG	 - start: 656	 - Starting AMQP Connection workflow asynchronously.
2023-08-02 12:56:03,111 - select_connection - DEBUG	 - call_later: 263	 - call_later: added timeout <pika.adapters.select_connection._Timeout object at 0x7f2893df4af0> with deadline=782746.099690108 and callback=functools.partial(<bound method AMQPConnectionWorkflow._start_new_cycle_async of <pika.adapters.utils.connection_workflow.AMQPConnectionWorkflow object at 0x7f2893df46a0>>, first=True); now=782746.099690108; delay=0
2023-08-02 12:56:03,112 - connection_workflow - DEBUG	 - _start_new_cycle_async: 751	 - Beginning a new AMQP connection workflow cycle; attempts remaining after this: 0
2023-08-02 12:56:03,112 - select_connection - DEBUG	 - call_later: 263	 - call_later: added timeout <pika.adapters.select_connection._Timeout object at 0x7f2893df4b50> with deadline=782746.099931132 and callback=<bound method AMQPConnectionWorkflow._try_next_config_async of <pika.adapters.utils.connection_workflow.AMQPConnectionWorkflow object at 0x7f2893df46a0>>; now=782746.099931132; delay=0
2023-08-02 12:56:03,112 - connection_workflow - DEBUG	 - _try_next_config_async: 779	 - _try_next_config_async: '127.0.0.1':5672
2023-08-02 12:56:03,114 - select_connection - DEBUG	 - add_callback_threadsafe: 481	 - add_callback_threadsafe: added callback=<bound method _AddressResolver._dispatch_result of <pika.adapters.utils.selector_ioloop_adapter._AddressResolver object at 0x7f2893df4be0>>
2023-08-02 12:56:03,114 - select_connection - DEBUG	 - process_timeouts: 494	 - process_timeouts: invoking callback=<bound method _AddressResolver._dispatch_result of <pika.adapters.utils.selector_ioloop_adapter._AddressResolver object at 0x7f2893df4be0>>
2023-08-02 12:56:03,114 - selector_ioloop_adapter - DEBUG	 - _dispatch_result: 591	 - Invoking asynchronous getaddrinfo() completion callback; host='127.0.0.1'
2023-08-02 12:56:03,114 - connection_workflow - DEBUG	 - _on_getaddrinfo_async_done: 804	 - getaddrinfo returned 1 records
2023-08-02 12:56:03,114 - connection_workflow - DEBUG	 - _try_next_resolved_address: 822	 - Attempting to connect using address record (<AddressFamily.AF_INET: 2>, <SocketKind.SOCK_STREAM: 1>, 6, '', ('127.0.0.1', 5672))
2023-08-02 12:56:03,114 - connection_workflow - INFO	 - start: 179	 - Pika version 1.3.2 connecting to ('127.0.0.1', 5672)
2023-08-02 12:56:03,114 - select_connection - DEBUG	 - add_callback_threadsafe: 481	 - add_callback_threadsafe: added callback=<bound method _AsyncSocketConnector._start_async of <pika.adapters.utils.io_services_utils._AsyncSocketConnector object at 0x7f2893df5060>>
2023-08-02 12:56:03,114 - select_connection - DEBUG	 - call_later: 263	 - call_later: added timeout <pika.adapters.select_connection._Timeout object at 0x7f2893df57e0> with deadline=782756.10254328 and callback=<bound method AMQPConnector._on_tcp_connection_timeout of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f2893df4fa0>>; now=782746.10254328; delay=10.0
2023-08-02 12:56:03,114 - select_connection - DEBUG	 - call_later: 263	 - call_later: added timeout <pika.adapters.select_connection._Timeout object at 0x7f2893df4f40> with deadline=782761.102607185 and callback=<bound method AMQPConnector._on_overall_timeout of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f2893df4fa0>>; now=782746.102607185; delay=15.0
2023-08-02 12:56:03,114 - select_connection - DEBUG	 - process_timeouts: 494	 - process_timeouts: invoking callback=<bound method _AsyncSocketConnector._start_async of <pika.adapters.utils.io_services_utils._AsyncSocketConnector object at 0x7f2893df5060>>
2023-08-02 12:56:03,115 - selector_ioloop_adapter - DEBUG	 - set_writer: 312	 - SelectorIOServicesAdapter.set_writer(7, <bound method _AsyncSocketConnector._on_writable of <pika.adapters.utils.io_services_utils._AsyncSocketConnector object at 0x7f2893df5060>>)
2023-08-02 12:56:03,115 - selector_ioloop_adapter - DEBUG	 - set_writer: 324	 - set_writer(7, _) added handler Wr
2023-08-02 12:56:03,115 - io_services_utils - DEBUG	 - _start_async: 324	 - Connection-establishment is in progress for <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 47914), raddr=('127.0.0.1', 5672)>.
2023-08-02 12:56:03,115 - io_services_utils - INFO	 - _on_writable: 345	 - Socket connected: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 47914), raddr=('127.0.0.1', 5672)>
2023-08-02 12:56:03,115 - io_services_utils - DEBUG	 - _report_completion: 273	 - _AsyncSocketConnector._report_completion(None); <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 47914), raddr=('127.0.0.1', 5672)>
2023-08-02 12:56:03,115 - selector_ioloop_adapter - DEBUG	 - remove_writer: 344	 - SelectorIOServicesAdapter.remove_writer(7)
2023-08-02 12:56:03,115 - selector_ioloop_adapter - DEBUG	 - remove_writer: 364	 - remove_writer(7) removed handler
2023-08-02 12:56:03,115 - select_connection - DEBUG	 - remove_timeout: 284	 - remove_timeout: removing timeout <pika.adapters.select_connection._Timeout object at 0x7f2893df57e0> with deadline=782756.10254328 and callback=<bound method AMQPConnector._on_tcp_connection_timeout of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f2893df4fa0>>
2023-08-02 12:56:03,115 - connection_workflow - DEBUG	 - _on_tcp_connection_done: 382	 - TCP connection to broker established: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 47914), raddr=('127.0.0.1', 5672)>.
2023-08-02 12:56:03,115 - io_services_utils - DEBUG	 - start: 456	 - _AsyncStreamConnector.start(); <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 47914), raddr=('127.0.0.1', 5672)>
2023-08-02 12:56:03,115 - select_connection - DEBUG	 - add_callback_threadsafe: 481	 - add_callback_threadsafe: added callback=<bound method _AsyncStreamConnector._start_async of <pika.adapters.utils.io_services_utils._AsyncStreamConnector object at 0x7f2893df4e80>>
2023-08-02 12:56:03,115 - select_connection - DEBUG	 - process_timeouts: 494	 - process_timeouts: invoking callback=<bound method _AsyncStreamConnector._start_async of <pika.adapters.utils.io_services_utils._AsyncStreamConnector object at 0x7f2893df4e80>>
2023-08-02 12:56:03,115 - io_services_utils - DEBUG	 - _start_async: 528	 - _AsyncStreamConnector._start_async(); <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 47914), raddr=('127.0.0.1', 5672)>
2023-08-02 12:56:03,115 - io_services_utils - DEBUG	 - _linkup: 566	 - _AsyncStreamConnector._linkup()
2023-08-02 12:56:03,115 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: CLOSED (prev=CLOSED)
2023-08-02 12:56:03,115 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._on_connection_start of <SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 1}
2023-08-02 12:56:03,116 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._on_connection_close_from_broker of <SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 1}
2023-08-02 12:56:03,116 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._default_on_connection_error of <SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': False, 'only': None, 'arguments': None}
2023-08-02 12:56:03,116 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: INIT (prev=CLOSED)
2023-08-02 12:56:03,116 - connection - DEBUG	 - __init__: 1092	 - Using external connection workflow.
2023-08-02 12:56:03,116 - io_services_utils - DEBUG	 - __init__: 715	 - _AsyncTransportBase.__init__: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 47914), raddr=('127.0.0.1', 5672)>
2023-08-02 12:56:03,116 - selector_ioloop_adapter - DEBUG	 - set_reader: 251	 - SelectorIOServicesAdapter.set_reader(7, <bound method _AsyncPlaintextTransport._on_socket_readable of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20>>)
2023-08-02 12:56:03,116 - selector_ioloop_adapter - DEBUG	 - set_reader: 263	 - set_reader(7, _) added handler Rd
2023-08-02 12:56:03,116 - io_services_utils - DEBUG	 - _linkup: 598	 - _linkup(): created transport <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20>
2023-08-02 12:56:03,116 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: PROTOCOL (prev=INIT)
2023-08-02 12:56:03,116 - selector_ioloop_adapter - DEBUG	 - set_writer: 312	 - SelectorIOServicesAdapter.set_writer(7, <bound method _AsyncPlaintextTransport._on_socket_writable of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20>>)
2023-08-02 12:56:03,116 - selector_ioloop_adapter - DEBUG	 - set_writer: 334	 - set_writer(7, _) updated handler RdWr
2023-08-02 12:56:03,116 - io_services_utils - DEBUG	 - write: 1031	 - Turned on writability watcher: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 47914), raddr=('127.0.0.1', 5672)>
2023-08-02 12:56:03,116 - io_services_utils - DEBUG	 - _linkup: 609	 - _linkup(): introduced transport to protocol <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20>; _StreamingProtocolShim: <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>
2023-08-02 12:56:03,116 - io_services_utils - DEBUG	 - _report_completion: 499	 - _AsyncStreamConnector._report_completion((<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20>, _StreamingProtocolShim: <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>)); <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 47914), raddr=('127.0.0.1', 5672)>
2023-08-02 12:56:03,116 - connection_workflow - INFO	 - _on_transport_establishment_done: 428	 - Streaming transport linked up: (<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20>, _StreamingProtocolShim: <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>).
2023-08-02 12:56:03,116 - callback - DEBUG	 - remove: 265	 - Removing callback #0: {'callback': <bound method Connection._default_on_connection_error of <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': False, 'only': None, 'arguments': None}
2023-08-02 12:56:03,116 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method AMQPConnector._on_amqp_handshake_done of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f2893df4fa0>>, 'one_shot': False, 'only': None, 'arguments': None}
2023-08-02 12:56:03,116 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method AMQPConnector._on_amqp_handshake_done of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f2893df4fa0>>, 'one_shot': False, 'only': None, 'arguments': None}
2023-08-02 12:56:03,116 - io_services_utils - DEBUG	 - _cleanup: 422	 - _AsyncStreamConnector._cleanup(False)
2023-08-02 12:56:03,116 - selector_ioloop_adapter - DEBUG	 - remove_writer: 344	 - SelectorIOServicesAdapter.remove_writer(7)
2023-08-02 12:56:03,116 - selector_ioloop_adapter - DEBUG	 - remove_writer: 367	 - remove_writer(7) updated handler Rd
2023-08-02 12:56:03,116 - io_services_utils - DEBUG	 - _on_socket_writable: 1118	 - Turned off writability watcher: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 47914), raddr=('127.0.0.1', 5672)>
2023-08-02 12:56:03,117 - callback - DEBUG	 - process: 217	 - Processing 0:Connection.Start
2023-08-02 12:56:03,117 - callback - DEBUG	 - _use_one_shot_callback: 401	 - Processing use of oneshot callback
2023-08-02 12:56:03,117 - callback - DEBUG	 - _use_one_shot_callback: 403	 - 0 registered uses left
2023-08-02 12:56:03,118 - callback - DEBUG	 - remove: 265	 - Removing callback #0: {'callback': <bound method Connection._on_connection_start of <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f2893df4e20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 0}
